ID_sample	PCD_Subtype	Pyroptosis	Necroptosis	Ferroptosis	Apoptosis
235a0f98-339c-498d-8452-accd9554f67d	PCD-A	-0.035856134493607	-1.33749959240098	-0.645154718565311	0.0886900302361102
236_R	PCD-P	0.346104018108083	0.309217411772558	-0.123532984613987	-0.0462883358120755
237_R	PCD-A	0.576437549451043	0.228796076107857	-1.69815410348919	1.69360596717869
238707f3-1bdd-4ff7-8e52-6a639e025c18	PCD-PN	-0.416636061453517	-2.16117019537166	-0.873048916732597	0.902379061691264
23e93ffa-925b-48a7-9589-7708ffc03d10	PCD-P	1.00533864076622	-0.509281627697604	0.811620401165522	-0.603101588284241
240_R_R	PCD-P	0.402015027145167	0.707939864505145	0.929261893168831	-0.824798432435263
243_R	PCD-PN	-0.28854652790038	-0.187620161747745	-0.857409435678447	1.32392303095176
246_R	PCD-PN	-0.147116558758225	-0.60925235026166	-0.0361049345824852	-0.0696452505090847
247_R	PCD-A	0.725132703994536	0.784760118397437	-1.34380723807867	0.679192816069623
25-R	PCD-FA	-1.09492006035889	-0.00944590762954047	0.466541675807475	0.275122007345698
253_R	PCD-A	1.23843395795792	0.204160900919354	-1.05924107549439	0.94664873661491
254_R	PCD-A	-0.686169173547908	0.467587465462374	-0.138556036089757	1.13868323176687
255_R	PCD-A	0.452812189647672	1.12204958853791	-0.78214247781725	0.828157193913173
256_R	PCD-FA	1.09719173561636	0.848085935660716	1.45225952342848	-0.936387420284755
257_R	PCD-FA	-2.48549865315544	-1.71017874541011	0.885857287574521	0.702251419077161
258_R	PCD-NF	-0.226282021234445	-0.89422714437898	2.14970367480559	-1.30825605630212
259_R	PCD-NF	-1.43592159971099	0.226465941574	2.88667342833293	-2.09535069794665
26-R	PCD-PN	-0.400168915392792	-0.587108388371365	0.343499721561956	-0.250982022382451
260_R	PCD-NF	-1.95296154798621	0.0530963183033498	1.41092329148339	-0.510791652510755
260e0851-37da-4a2f-a136-6016bc7c2fa3	PCD-A	-0.0135396036771341	-0.705703610415066	-0.453103951598925	0.734275765710489
261_R	PCD-NF	-1.3590277473453	-0.640653414958459	2.26637838526698	-1.25119938319648
262_R	PCD-NF	1.15858539490825	0.125795262259243	0.956745248919802	-0.901086553772468
263_R	PCD-NF	-1.44225148062403	-0.0694386598033523	1.53132470527089	-0.363293862940351
264_R	PCD-A	0.588507022247118	-0.0389556590559897	-0.666872969231594	0.617520944470444
26b35fe4-3cd9-4272-9813-3bd9bc205be8	PCD-FA	-0.913868667847604	-1.98505912155205	-0.880165464715787	2.71090803900993
27-R	PCD-P	-1.12630316918883	-1.5156259512866	1.14920297159701	-1.36283021589599
27398775-c29a-44d5-b2c0-3f30814c9310__67791d47-04e8-4dcb-8c65-9eebe0fca563	PCD-PN	-0.151218424445248	-0.326480704177283	-0.117261553789745	-0.347448265410212
278f5083-10c9-47be-bb16-388d40414838	PCD-PN	-1.43679045908501	0.0250789143232213	-0.539527920681337	0.721932737870365
27a45295-d131-4995-a629-b38555f11d7d	PCD-NF	0.51951860434749	-0.295162152587372	2.36819671606684	-1.98245818235553
27e1e1f9-85db-4381-b18e-b21b18545d73	PCD-FA	0.432972582411624	-0.86068915376541	0.749082483012963	1.07528683634718
27e50bdb-21b8-45e8-8f0a-7c7e9a2e943b__b04899cd-4c40-4de9-972d-4f0cf1eb967c__e81d95a4-247b-4993-bacc-d00061420963	PCD-A	-2.00911429420739	-0.870036950704898	0.684659962322706	0.0349822611324093
27f9335d-c493-4290-a385-056e9afaa2e6__6cff0345-97ae-4198-b413-72fcafe094ee__fcbf0a05-def0-4461-9e08-ec53e30197cf	PCD-NF	-0.224386822586461	0.0210314219717288	-0.449726560949482	0.0247132840984619
28-R	PCD-P	-1.66150045419355	0.752211020197423	0.0751339731066539	-0.0558130454903912
2802a38f-01ec-4217-8322-51445921fcdd__48cd230f-7083-43f7-899e-c7ac245bc1af__6df06a97-ee38-4720-9237-5f26bce194c1	PCD-NF	1.21084154723798	1.36442408803844	-0.977704375435286	-0.292612382363944
28853994-8f46-4215-ba2b-406839b58af4	PCD-A	1.00615006931562	-1.91664092531195	-1.00160008712176	1.58893060789143
28a0d90a-5483-46bc-954d-2ed7bec4d2f7__6f90d1eb-806f-478f-a1d2-430b26ebd395	PCD-A	-0.369667430559955	-1.27338400704318	-1.04724516006407	1.21600614450923
28b03881-310f-4f05-9a2c-543ca8e1c54e	PCD-A	0.602213612102086	0.0561929197356789	-1.82403828823403	1.13396180622166
29-R	PCD-FA	0.488774468711542	-0.604078047614254	0.832495314072892	-0.715570016574723
29396e38-27d4-49e1-b0b8-1e8db7dc45ae	PCD-NF	1.14165394033562	-0.016016131537694	1.07001516568126	-0.690789377082759
2943f889-5d75-4e3f-911b-4336b3b870d0__85d23817-c1c4-46d6-82ae-b41b92005fe4	PCD-A	1.1538944579197	0.349992845762135	-1.42974947658882	1.03065402485178
295_R	PCD-FA	-1.58364644560324	-0.336881489083007	0.514172487564544	0.814645893620918
296_R	PCD-PN	0.732366844253685	1.13839872851873	-0.875766728352929	-0.22614154460753
297_R	PCD-PN	0.360194869852037	1.66820250392867	-1.87058354900347	1.10610625561701
298_R	PCD-NF	0.256397833296862	0.712010332029429	1.19896109314211	-1.15568584928892
2a06f398-0708-46ae-bcba-57f1429ec773__f6c8f6b3-ae65-4144-8d93-2b27552cecd6	PCD-NF	1.07932009360139	0.65687415191857	0.781482264230176	-0.389016159383732
2a174de8-cf21-4dbf-b601-ea9b710866bc	PCD-P	0.159623858545413	1.59468021343073	0.905658567163439	-0.863378521440783
2a1a2f54-441f-4a94-99ee-9359bae39a7b	PCD-P	1.58469670965136	0.817809756725756	0.0417073982380545	-1.04143084634248
2a554e51-f576-4d54-92e1-e1843d1f551b__a947a63e-3de6-43ed-aa44-cbf099eb4958	PCD-FA	-1.10871691523967	0.725015059347436	-0.522930479818853	0.203792794569347
2abe71bf-db7f-41d8-9ad0-839cc4124df3	PCD-FA	-1.20177030067627	-2.47609256065819	0.359445588228024	1.64489841195001
2ae6909b-6335-467f-894d-10ab4bd72771	PCD-PN	0.319732102059882	-0.36348720796848	0.859994527848971	0.715582785842467
2b0228ac-182d-48b4-aa06-821a106a5990__b7bec81b-d761-4372-a6f8-cc0458ce699b	PCD-A	-1.03163676019899	-0.0100246790493638	-0.694142499739172	0.681498031614061
2b17c912-7034-4a06-8688-1f262d4b2f23	PCD-PN	1.11846635199883	1.06193166004911	-0.633180416529874	0.249992931766662
2bc499f9-fc93-4540-a2da-cbce197e7c64__a73b412f-4b22-49e5-b43a-4b3b057418af__fb0b1e0f-1bf3-450a-aea5-a9d4a3742d32	PCD-NF	0.926739276295524	0.438883687804693	1.1761405322353	-2.12133745610458
2bdc2690-67ff-4c2c-b9df-5ebd5e75ed2a	PCD-A	-0.308853847529097	-1.5952068541007	-0.761465582071861	0.902010808166853
2c94dd1b-01b5-45c8-9f05-9dc35f4796c1	PCD-P	1.30398809688127	0.699543544800633	-1.03920096391026	1.84198723853956
2cd374ab-8646-4803-8878-4d7f993b256e__a11f5dd3-63e5-4403-8735-d0fcc79e2e6b	PCD-PN	0.565852418892694	0.494688572121092	-0.652488758948939	-0.423809430563806
2d4c601a-b89e-4a15-b2ce-42c0bc12cd0a	PCD-FA	-0.259589306420377	-0.751972752945564	1.25474598266648	-1.03085746987813
2dbd35c2-f8c2-4cf5-838c-f41dde670774__93d74bc1-9e24-49f4-b645-a2a10986dcd7__a140dc83-9255-4923-b544-8980a3773ead__dc596e2d-da04-460c-836b-2db920328e8a	PCD-NF	0.366286817938376	0.332952735467109	0.0625700739619278	-0.227607257900456
2df940ac-f993-4449-8663-3156495ed21e	PCD-NF	-0.451264747970305	-0.119070357330256	-0.419682743458465	-0.327835330042974
2e6c00dc-2bb3-4d56-8d9b-b6e20adfa1f1	PCD-PN	0.513149090536665	-0.240397432382624	0.688112286165363	-0.0532498312409009
2ecc0088-a127-4131-821f-c7d8863e3d39	PCD-A	1.21335902797371	0.274395690656836	0.363859352279062	-0.528581046969667
2f2b9f7a-6491-4bd3-b678-361b92b59714__48736183-d8b5-4912-a0cd-6911a8b2ce90	PCD-FA	-0.381692627087038	-1.2092646651928	0.968324421000449	-0.790159665618847
2fcc6443-3529-41a4-a2f0-ffafa5898ab2__c2fcec06-bea8-4622-83e2-14631f5540ae	PCD-NF	-0.960844125807439	-2.47222131937281	0.946242038606052	0.568410708810126
30-R	PCD-NF	-2.82839946157374	-0.177245612703332	1.82906341049131	-1.66306219806599
30448a94-f4c3-48b9-8ecf-210c6b1e263e	PCD-P	-0.630550372016411	2.65096027738104	-1.09913383759048	0.226293601532486
30a3c97b-47fe-4cac-833f-73724bb8abf3	PCD-FA	-0.274097742927636	-0.33713424168271	0.723657246535975	-1.18402098153633
